date,channel,campaign,spend,clicks,sessions,orders,new_customers,attributed_revenue
2025-06-30,Organic,Email CRM,0.0,241,4868,84,58,98572.84
2025-06-30,Influencer,Creator A,11710.63,152,3449,39,20,36848.64
2025-06-30,Affiliate,Deal Week,9157.66,93,2612,39,24,33936.28
2025-07-01,Meta,Flash Sale,5001.48,119,4012,45,23,44887.11
2025-07-01,Google,Diwali Search,7110.4,30,1787,22,13,26863.8
2025-07-01,Google,Performance Max,12757.89,87,4218,54,35,48934.9
2025-07-01,Organic,,0.0,40,1776,29,19,37335.44
2025-07-01,Influencer,Creator B,4941.01,53,1757,33,18,27322.8
2025-07-01,Affiliate,Deal Week,4234.19,125,2378,28,16,31409.6
2025-07-02,Meta,Catalog Ads,6494.7,91,2578,27,14,24593.79
2025-07-02,Google,Brand Search,7414.34,87,3551,39,18,39178.02
2025-07-02,Google,Generic Search,5283.98,62,3225,25,13,24193.42
2025-07-02,Organic,WhatsApp Community,0.0,148,5183,51,36,70782.61
2025-07-02,Influencer,Creator B,2529.44,91,1916,14,7,13411.85
2025-07-02,Influencer,Celebrity Drop,8087.87,75,2469,29,21,27839.6
2025-07-02,Affiliate,Cashback Partners,4820.37,99,2166,18,9,18640.8
2025-07-02,Affiliate,Coupon Partners,4566.35,195,4129,44,28,54276.48
2025-07-03,Meta,Retargeting,14361.81,32,1650,27,16,27342.86
2025-07-03,Google,Shopping Ads,17598.99,110,2807,26,17,31410.31
2025-07-03,Organic,Email CRM,0.0,290,5440,76,47,121420.98
2025-07-03,Influencer,Festive Creators,6493.94,121,3886,69,44,58879.91
2025-07-03,Affiliate,Cashback Partners,9386.83,34,1975,27,19,24495.45
2025-07-04,Meta,New Collection,5718.11,93,1796,16,9,15763.52
2025-07-04,Google,Generic Search,5107.3,140,2789,29,13,27523.96
2025-07-04,Organic,Instagram Organic,0.0,50,1384,19,10,29355.75
2025-07-04,Organic,Email CRM,0.0,122,3296,42,26,52450.28
2025-07-04,Influencer,Creator B,12697.37,61,2578,21,12,22266.52
2025-07-04,Affiliate,Cashback Partners,4545.16,120,2519,30,17,30660.74
2025-07-04,Affiliate,Deal Week,4742.71,29,830,11,7,10787.86
2025-07-05,Meta,New Collection,17732.69,8,489,5,3,5376.04
2025-07-05,Meta,Festive Fashion,9829.33,86,2034,29,19,24964.19
2025-07-05,Google,Performance Max,10131.26,238,4492,31,20,27202.78
2025-07-05,Organic,WhatsApp Community,0.0,247,5133,54,34,72146.15
2025-07-05,Influencer,Creator B,10741.75,78,2978,49,31,43184.33
2025-07-05,Affiliate,Fashion Blogs,10029.91,51,2986,28,19,30904.85
2025-07-06,Meta,New Collection,2941.48,105,2005,28,17,22874.29
2025-07-06,Google,Remarketing,8711.74,59,1127,13,9,11394.15
2025-07-06,Organic,Email CRM,0.0,121,3328,34,16,52364.08
2025-07-06,Organic,Instagram Organic,0.0,211,5186,93,57,131459.8
2025-07-06,Influencer,Micro Influencer Push,6020.45,57,1697,18,12,18367.65
2025-07-06,Affiliate,Deal Week,15006.45,38,1185,11,6,11262.3
2025-07-07,Meta,Flash Sale,4089.99,29,1462,26,13,29798.19
2025-07-07,Meta,Catalog Ads,6505.24,9,501,8,5,6575.68
2025-07-07,Google,Shopping Ads,13006.64,70,2892,43,23,42733.18
2025-07-07,Google,Remarketing,3134.79,204,4202,28,20,23798.32
2025-07-07,Organic,Instagram Organic,0.0,118,5671,44,23,54438.82
2025-07-07,Influencer,Festive Creators,5569.3,54,2237,32,15,39635.18
2025-07-07,Affiliate,Coupon Partners,3693.04,78,2123,19,11,21610.49
2025-07-08,Meta,New Collection,11139.49,39,1660,15,8,18587.06
2025-07-08,Google,Generic Search,7284.31,21,983,16,7,18144.95
2025-07-08,Organic,SEO Content,0.0,125,3320,33,19,44484.91
2025-07-08,Influencer,Creator A,8972.11,81,2722,19,11,21615.4
2025-07-08,Affiliate,Cashback Partners,2381.6,17,429,3,2,3287.49
2025-07-09,Meta,Festive Fashion,6089.27,108,2103,25,15,25252.05
2025-07-09,Meta,Retargeting,4086.82,32,1539,22,13,20562.76
2025-07-09,Google,Performance Max,3867.62,57,1098,19,13,19660.3
2025-07-09,Organic,Email CRM,0.0,61,1203,9,5,13166.71
2025-07-09,Organic,WhatsApp Community,0.0,127,2634,23,11,37642.1
2025-07-09,Influencer,Festive Creators,5437.54,121,2998,39,27,33941.68
2025-07-09,Influencer,Creator B,11750.15,132,3325,36,21,37966.77
2025-07-09,Affiliate,Coupon Partners,5363.58,180,4425,55,24,50264.03
2025-07-10,Meta,New Collection,4518.49,157,3691,67,45,62654.24
2025-07-10,Google,Performance Max,2901.46,46,2943,39,19,39992.69
2025-07-10,Organic,SEO Content,0.0,106,1997,23,15,34060.84
2025-07-10,Influencer,Creator B,3968.94,91,2357,45,28,55312.75
2025-07-10,Affiliate,Deal Week,15348.38,205,4437,31,22,31079.18
2025-07-11,Meta,Diwali Sale,4755.07,106,3521,64,46,61499.74
2025-07-11,Meta,Retargeting,3572.45,48,3068,39,20,31936.55
2025-07-11,Google,,7888.72,145,4103,52,34,61193.45
2025-07-11,Organic,Direct,0.0,117,3317,60,31,69485.85
2025-07-11,Influencer,Creator B,5375.36,109,3354,42,26,41543.34
2025-07-11,Affiliate,Deal Week,7947.69,45,1567,19,11,17366.02
2025-07-12,Meta,Festive Fashion,9183.56,109,4349,42,18,47613.66
2025-07-12,Google,Diwali Search,6926.94,107,2955,43,18,52534.8
2025-07-12,Organic,Instagram Organic,0.0,117,3887,52,23,78130.22
2025-07-12,Influencer,Micro Influencer Push,8045.99,123,2289,20,9,17306.98
2025-07-12,Affiliate,Cashback Partners,6882.59,87,3953,60,30,51243.49
2025-07-13,Meta,New Collection,7374.54,20,704,10,7,8088.46
2025-07-13,Google,,10385.2,23,867,10,6,11331.39
2025-07-13,Organic,Instagram Organic,0.0,120,3265,20,13,25508.65
2025-07-13,Influencer,Festive Creators,7884.62,119,3402,40,27,49702.19
2025-07-13,Influencer,Creator B,8677.98,151,3717,23,15,26469.13
2025-07-13,Affiliate,Deal Week,3483.5,117,2204,16,9,14037.68
2025-07-14,Meta,Lookalike,6682.04,81,3063,36,24,44492.83
2025-07-14,Google,Brand Search,13455.42,114,2667,19,12,18053.36
2025-07-14,Organic,SEO Content,0.0,30,1896,18,12,28459.43
2025-07-14,Influencer,Creator A,6587.23,79,3081,45,31,49871.07
2025-07-14,Influencer,Creator B,4721.07,71,2109,21,13,17379.9
2025-07-14,Affiliate,Coupon Partners,2800.04,71,4376,83,48,97036.11
2025-07-14,Affiliate,Cashback Partners,7338.23,33,839,15,11,18667.87
2025-07-15,Meta,New Collection,6530.02,187,4436,61,34,69955.95
2025-07-15,Google,Performance Max,8537.96,46,1031,19,13,21844.75
2025-07-15,Organic,Instagram Organic,0.0,87,2435,42,19,56361.69
2025-07-15,Organic,Email CRM,0.0,171,4365,45,19,56241.34
2025-07-15,Influencer,,3593.22,105,3408,54,31,62346.02
2025-07-15,Affiliate,Deal Week,5736.24,73,4378,34,15,36332.32
2025-07-16,Meta,Catalog Ads,14404.45,66,3474,52,37,62704.3
2025-07-16,Google,Performance Max,13502.68,124,3011,38,16,32567.28
2025-07-16,Organic,SEO Content,0.0,57,1037,7,4,9687.82
2025-07-16,Influencer,Micro Influencer Push,4047.16,7,419,4,2,3858.46
2025-07-16,Affiliate,Coupon Partners,10650.37,34,907,17,12,18809.85
2025-07-17,Meta,Catalog Ads,10250.34,73,1620,17,9,19590.66
2025-07-17,Google,Diwali Search,9210.16,27,567,5,2,6142.87
2025-07-17,Organic,WhatsApp Community,0.0,73,1991,17,8,21719.18
2025-07-17,Organic,SEO Content,0.0,217,5450,67,39,84950.02
2025-07-17,Influencer,Celebrity Drop,8907.25,186,4349,74,53,60589.89
2025-07-17,Affiliate,Deal Week,4944.72,119,2407,38,27,34856.59
2025-07-17,Affiliate,Fashion Blogs,3700.72,79,3987,47,24,45612.79
2025-07-18,Meta,Festive Fashion,8534.89,231,4440,39,22,41617.84
2025-07-18,Google,Brand Search,3860.79,63,3925,26,12,26339.63
2025-07-18,Organic,Email CRM,0.0,68,1405,17,10,24422.73
2025-07-18,Influencer,Festive Creators,9384.47,31,1733,29,18,31332.57
2025-07-18,Affiliate,Coupon Partners,14755.42,100,4409,69,34,80754.91
2025-07-19,Meta,Festive Fashion,5938.17,21,1391,16,10,14596.92
2025-07-19,Meta,New Collection,1065.36,68,2087,29,20,27747.17
2025-07-19,Google,Brand Search,6282.17,20,703,8,4,8927.82
2025-07-19,Organic,SEO Content,0.0,65,3015,41,20,62880.6
2025-07-19,Influencer,Micro Influencer Push,5164.04,101,3064,39,19,45588.89
2025-07-19,Affiliate,Fashion Blogs,25762.04,23,747,11,5,9878.93
2025-07-20,Meta,Festive Fashion,6372.77,60,1309,17,8,17733.46
2025-07-20,Meta,Lookalike,4021.03,136,2677,49,30,58885.8
2025-07-20,Google,,6418.64,107,2615,30,14,29351.26
2025-07-20,Organic,Instagram Organic,0.0,39,1955,12,8,18809.73
2025-07-20,Influencer,Festive Creators,3987.22,40,1490,14,10,17346.55
2025-07-20,Influencer,Celebrity Drop,13669.92,216,4191,53,37,45354.97
2025-07-20,Affiliate,Cashback Partners,8188.17,41,2222,29,18,32372.01
2025-07-20,Affiliate,Coupon Partners,4197.95,118,3772,50,24,58992.19
2025-07-21,Meta,Always On,2431.14,73,1377,21,10,18319.3
2025-07-21,Google,Diwali Search,9101.82,29,551,6,3,6721.01
2025-07-21,Organic,Email CRM,0.0,45,1433,21,15,28325.53
2025-07-21,Influencer,Festive Creators,6138.08,80,1928,29,21,34249.98
2025-07-21,Affiliate,Deal Week,5417.38,143,4307,49,26,59046.11
2025-07-22,Meta,Diwali Sale,6714.25,27,599,7,4,8327.54
2025-07-22,Meta,Retargeting,6983.18,31,1912,16,9,13349.71
2025-07-22,Google,Brand Search,14022.05,18,848,10,5,11388.11
2025-07-22,Organic,,0.0,121,3055,50,36,59170.09
2025-07-22,Influencer,Creator B,8104.39,77,3168,57,28,61516.3
2025-07-22,Affiliate,Fashion Blogs,7564.29,147,3527,49,26,52441.39
2025-07-23,Meta,Always On,1566.48,97,3324,33,18,27252.6
2025-07-23,Google,Remarketing,5080.42,156,3093,46,21,54391.11
2025-07-23,Organic,SEO Content,0.0,170,3559,56,30,77951.3
2025-07-23,Organic,WhatsApp Community,0.0,62,1798,19,13,25970.92
2025-07-23,Influencer,Creator B,9624.99,181,3948,66,31,80065.73
2025-07-23,Affiliate,Coupon Partners,5378.95,89,3433,24,15,29366.81
2025-07-24,Meta,Catalog Ads,10375.89,119,3431,21,12,26085.18
2025-07-24,Google,Remarketing,8129.15,46,2013,16,8,16248.09
2025-07-24,Organic,Direct,0.0,64,1296,11,5,13733.38
2025-07-24,Influencer,Creator A,9634.07,94,1965,34,17,34699.74
2025-07-24,Affiliate,Fashion Blogs,5288.07,31,600,7,3,5957.22
2025-07-25,Meta,Diwali Sale,8509.75,207,4122,40,21,47586.85
2025-07-25,Google,Remarketing,5737.66,73,1361,16,11,16839.95
2025-07-25,Organic,,0.0,38,1586,18,11,28765.3
2025-07-25,Influencer,Celebrity Drop,7866.92,154,2949,30,21,25230.48
2025-07-25,Influencer,Micro Influencer Push,18581.44,51,1357,11,6,10826.41
2025-07-25,Affiliate,Fashion Blogs,13571.24,125,3918,57,36,67652.26
2025-07-26,Meta,Always On,5020.41,83,2219,18,11,20075.59
2025-07-26,Google,Performance Max,13883.16,12,418,7,3,5896.11
2025-07-26,Organic,Instagram Organic,0.0,112,4222,37,19,60571.74
2025-07-26,Organic,Direct,0.0,130,5287,82,48,96421.63
2025-07-26,Influencer,Festive Creators,5717.23,27,1478,25,16,21265.51
2025-07-26,Affiliate,,4190.72,111,3176,24,14,29201.1
2025-07-27,Meta,Diwali Sale,9679.94,130,2575,19,9,20763.92
2025-07-27,Google,Remarketing,15475.36,21,521,10,7,8477.4
2025-07-27,Organic,WhatsApp Community,0.0,65,1819,22,10,34053.21
2025-07-27,Influencer,Celebrity Drop,8344.18,66,2045,29,21,28072.69
2025-07-27,Influencer,Creator A,3127.07,110,3269,21,14,19187.91
2025-07-27,Affiliate,Deal Week,10291.65,95,4072,39,26,41209.38
2025-07-28,Meta,Flash Sale,19551.38,139,2903,37,24,30041.35
2025-07-28,Google,Performance Max,8795.31,72,3153,55,27,55586.71
2025-07-28,Organic,SEO Content,0.0,111,2534,24,15,35348.6
2025-07-28,Influencer,,7463.38,62,1374,22,14,26709.8
2025-07-28,Affiliate,Deal Week,1245.11,80,2101,31,20,29656.4
2025-07-29,Meta,New Collection,3077.95,193,3896,29,15,31566.65
2025-07-29,Google,Brand Search,5663.67,68,2549,25,12,22644.38
2025-07-29,Organic,Instagram Organic,0.0,133,2653,24,13,30737.24
2025-07-29,Influencer,Creator B,3976.36,159,3596,43,24,39462.65
2025-07-29,Influencer,Micro Influencer Push,5784.83,183,3898,56,33,59206.21
2025-07-29,Affiliate,Deal Week,4905.41,170,4100,48,32,42314.36
2025-07-29,Affiliate,Fashion Blogs,6622.07,79,1625,15,10,18298.12
2025-07-30,Meta,,10682.75,181,3309,50,31,59799.71
2025-07-30,Meta,Flash Sale,9966.02,90,2820,39,19,37213.01
2025-07-30,Google,Diwali Search,3881.7,107,2240,29,16,33278.06
2025-07-30,Organic,Instagram Organic,0.0,123,2739,36,19,52832.81
2025-07-30,Influencer,Creator A,10003.18,29,869,8,4,9052.47
2025-07-30,Affiliate,Cashback Partners,6845.76,79,1526,23,10,21395.43
2025-07-31,Meta,Festive Fashion,6989.01,82,2653,30,16,25970.58
2025-07-31,Google,Brand Search,6474.11,152,4034,44,22,48585.9
2025-07-31,Organic,SEO Content,0.0,41,2145,17,10,20643.47
2025-07-31,Influencer,Festive Creators,5971.77,28,1169,16,7,16626.11
2025-07-31,Affiliate,Deal Week,5709.66,155,3185,44,22,45535.91
2025-08-01,Meta,Catalog Ads,4368.04,23,747,8,4,6657.49
2025-08-01,Google,Brand Search,6124.77,97,3167,55,34,45575.16
2025-08-01,Organic,SEO Content,0.0,29,1181,20,12,23694.07
2025-08-01,Organic,Email CRM,0.0,124,3578,27,14,44462.1
2025-08-01,Influencer,Festive Creators,4044.7,158,3342,50,23,41339.51
2025-08-01,Affiliate,Coupon Partners,9172.07,109,2142,24,17,23338.44
2025-08-02,Meta,Lookalike,5831.1,66,3710,71,42,76360.31
2025-08-02,Google,,6795.63,98,2587,23,15,25179.65
2025-08-02,Organic,Email CRM,0.0,92,2722,27,16,39640.99
2025-08-02,Influencer,Creator B,8342.9,119,3016,36,24,35677.07
2025-08-02,Influencer,Creator A,8071.82,53,1615,16,11,16753.56
2025-08-02,Affiliate,Coupon Partners,5308.5,111,3578,54,29,57262.73
2025-08-03,Meta,Retargeting,3596.71,70,2072,26,16,24524.35
2025-08-03,Meta,Diwali Sale,3724.24,99,2590,23,11,19083.43
2025-08-03,Google,Shopping Ads,3813.08,34,960,12,8,9694.89
2025-08-03,Google,Performance Max,7034.82,30,889,16,9,18778.6
2025-08-03,Organic,WhatsApp Community,0.0,126,2645,43,18,54894.29
2025-08-03,Organic,Instagram Organic,0.0,101,2250,28,20,38500.48
2025-08-03,Influencer,Micro Influencer Push,6252.52,129,4490,44,30,46629.25
2025-08-03,Affiliate,Cashback Partners,8717.94,184,3908,33,17,32397.85
2025-08-03,Affiliate,Fashion Blogs,9253.89,161,3273,57,41,66832.82
2025-08-04,Meta,Always On,8733.8,72,3412,52,27,57881.76
2025-08-04,Meta,New Collection,11816.54,109,2840,38,21,31009.82
2025-08-04,Google,Performance Max,5775.54,17,647,12,8,13770.4
2025-08-04,Organic,Email CRM,0.0,251,5639,43,22,69876.9
2025-08-04,Influencer,Festive Creators,6474.47,60,2432,36,20,34510.35
2025-08-04,Affiliate,Cashback Partners,10252.31,174,4152,37,23,41648.45
2025-08-04,Affiliate,Fashion Blogs,5807.5,33,1299,10,5,11076.87
2025-08-05,Meta,Lookalike,4013.99,86,2437,30,16,28278.1
2025-08-05,Meta,Festive Fashion,5681.51,96,1810,20,11,24765.11
2025-08-05,Google,Performance Max,5304.5,29,950,18,11,19642.72
2025-08-05,Organic,WhatsApp Community,0.0,201,4013,41,19,56143.86
2025-08-05,Organic,Direct,0.0,165,3035,51,25,81611.34
2025-08-05,Influencer,Creator B,6674.6,37,737,12,8,11146.27
2025-08-05,Influencer,Creator A,8579.11,15,675,10,5,10025.67
2025-08-05,Affiliate,Cashback Partners,8497.82,88,1838,33,18,35749.3
2025-08-06,Meta,Diwali Sale,4976.96,20,1228,14,9,14440.89
2025-08-06,Google,Generic Search,2296.46,82,2674,30,19,34245.8
2025-08-06,Organic,Email CRM,0.0,97,1947,16,7,25350.47
2025-08-06,Influencer,Festive Creators,5526.17,70,1637,16,11,17836.19
2025-08-06,Affiliate,Coupon Partners,6916.54,82,2258,40,25,46603.08
2025-08-06,Affiliate,Cashback Partners,3311.74,133,4348,53,28,60547.92
2025-08-07,Meta,Diwali Sale,2916.36,143,3001,32,21,36638.78
2025-08-07,Google,Brand Search,5437.29,174,4010,36,23,43080.95
2025-08-07,Organic,Instagram Organic,0.0,168,4985,62,37,81968.85
2025-08-07,Organic,Email CRM,0.0,275,5430,83,49,124334.37
2025-08-07,Influencer,Festive Creators,2198.04,51,2123,21,13,25870.77
2025-08-07,Affiliate,Coupon Partners,5026.36,88,4038,64,46,67728.78
2025-08-08,Meta,Catalog Ads,4722.27,176,4332,62,37,55898.9
2025-08-08,Google,Brand Search,3703.38,234,4345,71,47,88406.68
2025-08-08,Organic,Email CRM,0.0,26,1064,10,7,14802.49
2025-08-08,Influencer,,3928.73,62,2462,35,24,33375.35
2025-08-08,Affiliate,Cashback Partners,6695.49,54,2617,21,15,18515.67
2025-08-09,Meta,Retargeting,17956.1,218,4420,48,23,48493.36
2025-08-09,Google,Performance Max,8621.39,38,1566,24,12,23765.12
2025-08-09,Organic,Direct,0.0,198,5641,80,48,122848.47
2025-08-09,Organic,Email CRM,0.0,244,4467,38,21,50652.65
2025-08-09,Influencer,Celebrity Drop,9092.15,31,1983,34,20,34555.93
2025-08-09,Affiliate,Fashion Blogs,9750.88,51,1363,9,6,9290.8
2025-08-10,Meta,Lookalike,5249.8,96,2697,37,26,44247.95
2025-08-10,Google,Shopping Ads,4600.53,82,1733,33,18,38464.38
2025-08-10,Organic,Direct,0.0,41,1409,18,12,21170.13
2025-08-10,Influencer,Creator B,6521.02,130,4127,68,33,55197.8
2025-08-10,Affiliate,Coupon Partners,13878.12,36,1654,23,13,24904.79
2025-08-11,Meta,Festive Fashion,14245.26,115,2571,42,18,49454.94
2025-08-11,Google,Generic Search,6850.63,206,4434,65,37,68192.61
2025-08-11,Organic,Direct,0.0,97,4741,71,42,87721.89
2025-08-11,Influencer,Creator B,2388.64,39,1284,12,8,13583.95
2025-08-11,Influencer,Micro Influencer Push,2411.04,143,2822,44,27,48418.53
2025-08-11,Affiliate,Fashion Blogs,6049.41,44,2941,27,14,28470.78
2025-08-12,Meta,Catalog Ads,7195.34,83,3079,58,24,68766.33
2025-08-12,Google,Performance Max,9515.43,19,502,5,2,5754.26
2025-08-12,Organic,Instagram Organic,0.0,41,1447,13,10,18957.6
2025-08-12,Influencer,,6873.33,101,3903,67,47,73587.38
2025-08-12,Affiliate,Fashion Blogs,7536.23,46,1389,13,7,14263.54
2025-08-13,Meta,Festive Fashion,3035.47,36,1628,18,9,18665.01
2025-08-13,Google,Remarketing,10689.93,62,1722,27,15,27270.5
2025-08-13,Organic,SEO Content,0.0,50,1159,10,6,15375.5
2025-08-13,Organic,Instagram Organic,0.0,57,1488,12,7,18336.29
2025-08-13,Influencer,Micro Influencer Push,2427.15,34,1822,23,10,23493.94
2025-08-13,Affiliate,,6278.93,194,3984,37,20,31884.29
2025-08-14,Meta,Flash Sale,9416.66,9,406,4,2,4458.65
2025-08-14,Google,Remarketing,5180.98,71,1561,10,5,10900.71
2025-08-14,Organic,SEO Content,0.0,95,3245,35,17,50464.43
2025-08-14,Influencer,Festive Creators,5550.78,125,2702,28,17,26955.92
2025-08-14,Influencer,Micro Influencer Push,8237.88,33,1427,9,5,8230.72
2025-08-14,Affiliate,Deal Week,2674.48,82,3647,52,26,63906.34
2025-08-14,Affiliate,Fashion Blogs,11916.22,98,2798,40,23,47369.92
2025-08-15,Meta,Festive Fashion,3506.88,59,3613,25,14,26318.05
2025-08-15,Meta,Retargeting,7434.33,72,3003,31,20,30461.88
2025-08-15,Google,,1827.81,97,2197,38,27,42940.16
2025-08-15,Organic,WhatsApp Community,0.0,197,4059,55,26,65580.85
2025-08-15,Influencer,Festive Creators,10031.81,43,2352,27,18,33347.57
2025-08-15,Affiliate,Cashback Partners,3611.4,216,4294,52,33,43174.8
2025-08-16,Meta,Catalog Ads,12419.12,210,4478,39,25,32023.81
2025-08-16,Meta,Diwali Sale,4451.09,140,2814,47,25,49634.19
2025-08-16,Google,Diwali Search,8864.51,136,3165,57,30,51039.15
2025-08-16,Organic,WhatsApp Community,0.0,125,2977,53,23,61408.15
2025-08-16,Organic,Direct,0.0,55,1522,14,10,21574.99
2025-08-16,Influencer,Creator B,8282.69,130,3153,32,19,27736.67
2025-08-16,Affiliate,Deal Week,15208.65,212,4100,33,18,32992.36
2025-08-17,Meta,New Collection,5163.82,28,1494,15,9,16632.46
2025-08-17,Google,Shopping Ads,1053.99,100,3629,38,16,44561.4
2025-08-17,Organic,Instagram Organic,0.0,34,1915,28,13,39891.27
2025-08-17,Organic,Email CRM,0.0,277,5247,45,27,69361.02
2025-08-17,Influencer,Micro Influencer Push,8383.65,36,1101,20,12,21272.07
2025-08-17,Influencer,Creator B,6128.08,114,2704,20,13,20117.67
2025-08-17,Affiliate,Fashion Blogs,9394.5,83,1709,11,7,12599.8
2025-08-18,Meta,Lookalike,4881.08,45,817,14,9,14704.42
2025-08-18,Google,Performance Max,6728.54,46,2151,33,22,30653.74
2025-08-18,Google,Generic Search,6809.19,145,3076,33,15,37545.02
2025-08-18,Organic,Direct,0.0,293,5809,80,50,98511.54
2025-08-18,Influencer,Celebrity Drop,5252.3,73,4316,39,25,34480.29
2025-08-18,Affiliate,Fashion Blogs,8550.5,162,3596,30,15,31608.34
2025-08-19,Meta,Diwali Sale,5128.89,73,2502,31,15,37912.71
2025-08-19,Meta,Retargeting,10817.73,173,4232,45,22,50230.74
2025-08-19,Google,Remarketing,1284.42,77,2175,31,15,29060.08
2025-08-19,Organic,Email CRM,0.0,120,4746,42,24,56855.89
2025-08-19,Influencer,Creator A,4959.49,11,546,8,4,7442.41
2025-08-19,Affiliate,Deal Week,5443.42,84,4245,68,42,71036.16
2025-08-20,Meta,Festive Fashion,4263.81,83,4335,36,16,37352.66
2025-08-20,Google,Performance Max,9754.11,139,3430,23,10,21040.81
2025-08-20,Organic,WhatsApp Community,0.0,41,1427,17,9,27362.94
2025-08-20,Influencer,Micro Influencer Push,9226.68,38,1603,26,12,31727.58
2025-08-20,Influencer,Creator B,2316.55,24,568,8,6,7329.82
2025-08-20,Affiliate,Coupon Partners,12724.97,26,610,9,5,10424.08
2025-08-20,Affiliate,Deal Week,8846.87,51,1408,16,8,17591.48
2025-08-21,Meta,Festive Fashion,4336.77,144,2745,25,12,26005.67
2025-08-21,Google,Generic Search,5957.14,20,668,9,5,7798.58
2025-08-21,Organic,SEO Content,0.0,246,5081,44,27,54375.16
2025-08-21,Influencer,Creator A,15520.35,41,2265,35,23,30965.87
2025-08-21,Affiliate,Cashback Partners,9172.46,66,1481,13,7,13832.54
2025-08-21,Affiliate,Deal Week,5797.56,137,2515,25,15,30850.25
2025-08-22,Meta,Retargeting,3928.87,178,3639,46,26,54819.99
2025-08-22,Meta,,4710.41,64,1681,21,14,17160.18
2025-08-22,Google,,1020.21,24,594,8,5,7411.18
2025-08-22,Organic,Direct,0.0,129,4429,52,27,61399.7
2025-08-22,Organic,SEO Content,0.0,151,3582,65,41,95987.69
2025-08-22,Influencer,Creator A,4340.62,39,857,15,10,13644.57
2025-08-22,Affiliate,Fashion Blogs,19986.45,165,3005,53,30,47411.64
2025-08-22,Affiliate,Deal Week,10903.31,69,1976,28,20,30212.7
2025-08-23,Meta,Always On,4628.19,63,3587,51,35,53579.78
2025-08-23,Google,Performance Max,10824.09,25,648,9,5,8148.13
2025-08-23,Google,Remarketing,1811.94,81,4080,48,31,52837.63
2025-08-23,Organic,Direct,0.0,40,1630,17,10,24603.56
2025-08-23,Influencer,Celebrity Drop,6538.96,63,2242,31,18,25251.51
2025-08-23,Affiliate,Deal Week,1335.19,55,1248,8,5,6738.27
2025-08-23,Affiliate,Coupon Partners,5412.86,98,4406,27,19,26094.65
2025-08-24,Meta,Diwali Sale,3966.09,35,1638,28,17,34572.38
2025-08-24,Meta,New Collection,5322.44,41,2411,16,10,16746.46
2025-08-24,Google,Remarketing,13656.58,101,2015,26,12,29584.74
2025-08-24,Google,Performance Max,4401.1,57,1345,19,11,18000.58
2025-08-24,Organic,SEO Content,0.0,99,5983,52,36,84552.79
2025-08-24,Influencer,Celebrity Drop,7183.29,16,1021,18,12,22155.19
2025-08-24,Affiliate,Fashion Blogs,5579.31,15,406,4,2,3853.38
2025-08-25,Meta,Catalog Ads,13100.79,42,1588,28,19,34868.37
2025-08-25,Meta,Flash Sale,2623.36,33,859,14,9,15214.28
2025-08-25,Google,Shopping Ads,5603.27,68,2100,19,11,21568.37
2025-08-25,Organic,Email CRM,0.0,164,3157,25,11,40080.86
2025-08-25,Organic,,0.0,30,1125,12,7,18296.58
2025-08-25,Influencer,Celebrity Drop,7784.7,17,405,5,2,5153.6
2025-08-25,Affiliate,Deal Week,7949.58,15,855,8,4,9812.35
2025-08-26,Meta,Always On,10151.55,132,2483,47,29,56578.68
2025-08-26,Google,Diwali Search,8818.1,83,1526,14,10,13726.32
2025-08-26,Organic,Direct,0.0,88,1970,33,18,38266.09
2025-08-26,Influencer,Micro Influencer Push,2313.57,17,519,4,3,4780.27
2025-08-26,Affiliate,Coupon Partners,7836.17,42,1765,33,23,35165.44
2025-08-27,Meta,Catalog Ads,1780.78,99,2081,19,8,16000.91
2025-08-27,Google,Shopping Ads,4257.45,96,2168,25,13,21918.57
2025-08-27,Google,Performance Max,5089.35,63,2659,36,23,30234.52
2025-08-27,Organic,Direct,0.0,97,2946,23,15,31974.45
2025-08-27,Organic,WhatsApp Community,0.0,41,1217,20,11,31961.02
2025-08-27,Influencer,Festive Creators,3851.3,185,3848,37,23,33275.26
2025-08-27,Affiliate,Cashback Partners,9055.76,109,2571,34,21,37732.94
2025-08-28,Meta,Flash Sale,5021.52,60,1467,20,13,21718.15
2025-08-28,Google,Diwali Search,2676.07,55,1338,19,12,20587.27
2025-08-28,Organic,Direct,0.0,66,2552,17,8,23236.03
2025-08-28,Influencer,Celebrity Drop,5878.01,85,2849,24,11,25458.4
2025-08-28,Affiliate,Fashion Blogs,4629.26,23,1394,12,6,12972.91
2025-08-29,Meta,Diwali Sale,2131.52,193,4148,41,29,43330.25
2025-08-29,Meta,Flash Sale,7741.36,77,2367,19,13,16870.06
2025-08-29,Google,Shopping Ads,8491.27,128,3939,71,47,79800.62
2025-08-29,Organic,Email CRM,0.0,82,3288,42,19,68505.06
2025-08-29,Influencer,Creator A,4525.43,41,1766,25,15,26649.45
2025-08-29,Affiliate,Coupon Partners,7185.99,51,1335,14,7,13969.99
2025-08-29,Affiliate,Fashion Blogs,11813.52,84,3450,33,18,30231.0
2025-08-30,Meta,Lookalike,9919.99,31,1756,22,11,25542.62
2025-08-30,Google,Performance Max,14215.89,65,1412,14,10,12367.36
2025-08-30,Organic,Email CRM,0.0,172,5738,60,28,88574.64
2025-08-30,Influencer,Creator B,7286.37,72,2378,29,18,34653.84
